	name	fold	tstat	pvalue	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	induced	notinduced	metlin	033110EL06_O3.mzdata	033110EL09_O2.mzdata	033110EL19_O1.mzdata	033110EL04_WT1.mzdata	033110EL15_WT2.mzdata	033110EL22_WT3.mzdata
2025	M955T313	1.57898451383801	1.69908861595232	0.164622310676162	954.596358603113	954.583128989077	954.597071217968	313.461765648349	303.917447132036	314.026973974355	3	2	1	http://metlin.scripps.edu/metabo_list.php?mass_min=953.5934&mass_max=953.5994	12242.8015854294	4980.7741336441	10314.6889715825	18045.6040798963	15114.8285970392	10322.0608075823
2026	M2834T1158	1.28348671824642	-1.89194084183352	0.164622896436784	2833.52994925368	2833.52351307293	2833.534031167	1158.21712464105	1153.35324249514	1165.35364024503	4	1	3	http://metlin.scripps.edu/metabo_list.php?mass_min=2832.5269&mass_max=2832.5329	30411.2754762015	27902.796930753	25950.3986844391	25365.2545266645	24406.3001966254	15881.2252342006
2027	M1480T1331	1.51857217446278	-1.83499295122242	0.164635873668828	1480.12841440821	1480.12664149606	1480.13069836435	1330.87681064364	1330.64482195698	1331.72708772819	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=1479.1254&mass_max=1479.1314	297654.445195311	288974.906862251	225091.766107585	266046.627443285	149896.53436396	118586.004349975
2028	M2144T1394	1.13249346294027	1.86372781069464	0.164696757905426	2143.95619313370	2143.94821792350	2143.96347089413	1394.14444775404	1392.58126868633	1397.24748861301	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=2142.9532&mass_max=2142.9592	10119.3472066171	9207.11136762995	9320.75867707686	11926.3769841121	10714.0216211374	9802.3876633046
2029	M559T416	1.7876842544191	1.79651214393141	0.164729693318410	559.289190942292	559.289132529547	559.299910439314	415.511196214276	402.726040386133	418.673814394755	4	2	2	http://metlin.scripps.edu/metabo_list.php?mass_min=558.2862&mass_max=558.2922	34090.4053517495	6111.53869165038	35913.0661900191	34748.8802290171	53455.1056613159	47865.6194288987
2030	M324T1270	1.76901774243885	1.80317891840674	0.164805264002200	324.130815464498	324.130684728362	324.130946200634	1270.45657377025	1270.39008798721	1270.52305955328	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=323.1278&mass_max=323.1338	15890.112763238	7712.40235502395	10706.6774134674	28571.7088552517	17501.5116891044	14620.3497730234
2031	M682T296	1.503587307602	-1.69976371937072	0.164823683755353	682.487685381238	682.479695641679	682.48922039691	296.217322267818	295.833519891916	298.083896937725	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=681.4847&mass_max=681.4907	1231518.84875168	1133299.03097683	741408.11812385	964975.435920255	569280.858110619	531620.414390092
2032	M896T1394	1.36299990237774	-1.95983517352032	0.164838742813249	895.606090489689	895.604451775011	895.608358683006	1393.7043974784	1390.66346183762	1395.92229467563	5	2	3	http://metlin.scripps.edu/metabo_list.php?mass_min=894.6031&mass_max=894.6091	33923.9927399281	43198.7228247069	53291.0588138251	28958.3474377438	35459.5010758829	31263.5775458725
2033	M619T224	2.85892336515935	-1.70028843774815	0.164840660067605	618.510947231631	618.497982138995	618.515704095944	224.154387516359	219.838910389874	238.948242804882	10	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=617.5079&mass_max=617.5139	2174229.05529652	2235413.9252596	750887.086484375	1490177.1122381	133846.746878906	181036.790612183
2034	M131T295	1.3749512086816	1.74376090127884	0.165037520363027	131.080102833656	131.079775953274	131.080429714038	295.044700562421	292.298002601571	297.791398523272	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=130.0771&mass_max=130.0831	22796.1496013458	20314.498514472	14808.5994812455	33195.3800417435	21870.6161090088	24570.1433387587
2035	M825T1052	3.34081410142021	1.90896629898061	0.165292242481375	824.564524658895	824.56425621706	824.56479310073	1051.66770376489	1048.85962506402	1054.47578246576	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=823.5615&mass_max=823.5675	17142.3794204848	11345.692390897	49349.5124820782	34752.2758211671	137038.202653156	88250.420753752
2036	M602T1050	6.96733345048196	2.09006010976072	0.165324776336451	601.517658765902	601.517195671293	601.518121860511	1050.19976732257	1047.90852970499	1052.49100494015	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=600.5147&mass_max=600.5207	1992.06750810077	2249.79925935016	7512.3764802142	9787.84439538238	47704.6709925587	24403.2167766179
2037	M835T1299	2.34213202595888	-1.87597864992500	0.165574665240508	834.671702802938	834.634731712492	834.679559951249	1299.05602053876	1283.08854623411	1299.50745010555	3	2	1	http://metlin.scripps.edu/metabo_list.php?mass_min=833.6687&mass_max=833.6747	6417.93154760741	8365.83804731709	5536.85681531406	1515.0580329943	6634.26201180592	526.803326989284
2038	M583T1246	2.23990919941426	-1.83424038686206	0.1655797117998	583.36762320252	583.36576910194	583.36822157661	1246.36826978665	1231.94870967519	1248.72914583302	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=582.3646&mass_max=582.3706	20396.2457879268	12952.5726587136	7680.84282808433	9323.99950697578	6086.19357166712	2907.36251042029
2039	M795T173	1.51068784482704	-1.75855016995872	0.165645040037719	794.722546519136	794.719459032642	794.725016327858	173.241800920945	171.450165511339	179.742590134126	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=793.7195&mass_max=793.7255	11662.987871845	11062.8867619206	6644.04017754691	8491.97393777429	5195.65124324799	5753.79344949246
2040	M638T323	3.05157737595826	-1.83471793265880	0.165695710483678	638.476763088901	638.472970890107	638.480555287694	322.667735864848	321.445369702235	323.890102027461	2	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=637.4738&mass_max=637.4798	10119.7037351074	14704.747678397	8628.00794639355	10962.3500368865	0	0
2041	M1280T1299	1.45428995171656	1.74389237872803	0.165739684832056	1279.85821197427	1279.85644204668	1279.86011419002	1298.71149624949	1287.27243734732	1306.37833959416	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=1278.8552&mass_max=1278.8612	125826.226118341	79865.6709620015	86945.7878160297	122294.025283239	119430.013552102	183856.005803048
2042	M214T215	2.18682749775317	1.93036152055542	0.165806092199658	214.189203089655	214.179874978609	214.190319290804	215.422326397655	212.694560422898	224.362672349323	3	2	1	http://metlin.scripps.edu/metabo_list.php?mass_min=213.1862&mass_max=213.1922	17944.8582654918	34252.7433178711	20054.813969272	79309.6836801384	46186.350328149	32507.5351013035
2043	M1806T1341	1.50630436945749	-1.95295975767069	0.166018017198859	1805.86622356929	1805.86118695005	1805.86977872751	1340.63424295417	1340.39223119565	1340.94323377940	4	3	1	http://metlin.scripps.edu/metabo_list.php?mass_min=1804.8632&mass_max=1804.8692	4137.32235033534	3432.97517585755	3968.0318026332	3713.86751123766	2384.48646563331	1561.67115668272
2044	M993T173	2.57223662487752	-2.0671481085121	0.166196125981896	992.94626800185	992.946032964217	992.949258590501	173.172911302245	171.030442309851	174.116269019039	3	3	0	http://metlin.scripps.edu/metabo_list.php?mass_min=991.9433&mass_max=991.9493	27844.4375703367	22508.6500966072	8661.27195098876	9686.46550060058	6039.69891170392	7216.65470751216
2045	M926T346	2.80015463901623	-1.98238827851240	0.166402287147180	925.543645640669	925.536624354786	925.566144236626	346.421261862447	321.145691041214	355.302751901662	8	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=924.5406&mass_max=924.5466	134224.555153956	136913.858746349	39173.9218204319	18534.4672835868	50875.7605168679	41409.4860099792
2046	M546T236	1.52687452249612	-1.69934171572968	0.166435266532535	546.391310466008	546.378687372959	546.396402390325	235.983429097011	233.402015788378	252.76801172903	7	2	3	http://metlin.scripps.edu/metabo_list.php?mass_min=545.3883&mass_max=545.3943	66361.2514161265	76442.1268654323	43822.437852021	48792.7046777343	24422.7604279436	49011.8779954992
2047	M563T231	2.5618994187746	-2.10849128610295	0.166445673976187	563.433283467305	563.403391614283	563.441978973246	231.420743640784	220.346474110482	240.569913049035	7	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=562.4303&mass_max=562.4363	60886.4129432091	68411.4738644531	21735.7336509353	16474.0515860263	21617.125629534	20862.5894123424
2048	M2820T1172	1.29452947820877	1.78231386330319	0.166461555499337	2820.0187670078	2820.01344984297	2820.02475641224	1171.65949880037	1167.35408186289	1182.04704063643	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=2819.0158&mass_max=2819.0218	35760.4791660675	31977.0584738487	42429.214335563	48030.7746309947	38220.3639769768	56362.9693428002
2049	M784T1055	2.15321256593242	1.83411084917209	0.166611399973380	783.539700964466	783.53878779501	783.540614133923	1055.13715048549	1051.76928186749	1058.50501910350	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=782.5367&mass_max=782.5427	7564.9398067663	5509.68003524133	13786.0090520855	9307.8041817972	25657.383589142	22871.4558926697
2050	M2267T1342	1.77075942624443	-2.02410360491275	0.166891260143646	2266.6420057955	2266.63824429165	2266.64576729935	1341.87559402522	1341.571697613	1342.17949043744	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=2265.639&mass_max=2265.645	3409.49806631017	2955.47991033104	2928.92479562863	2557.48232324617	2222.39001777648	468.668276367205
2051	M1045T351	1.26586096809885	1.76326841403971	0.166976710400897	1044.60433164612	1044.60295476828	1044.60446823744	351.007839052069	348.457382758136	353.111042878480	3	2	1	http://metlin.scripps.edu/metabo_list.php?mass_min=1043.6013&mass_max=1043.6073	90725.9668532262	86677.850193243	111254.735330011	98191.6745145389	139909.605350313	127300.314696452
2052	M1420T1292	1.32515565087593	1.75301803416634	0.167305038752518	1419.9929824393	1419.99208839300	1419.99387648561	1291.91884828629	1290.04423314608	1293.79346342649	2	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=1418.99&mass_max=1418.996	2346279.49511879	1655781.25685306	2014599.31566905	2063438.14966589	2778569.35414983	3131003.58421817
2053	M1065T356	1.28250341271055	-1.71123691304029	0.167383981689232	1064.5966334721	1064.56272078376	1064.61688465813	356.36916607467	344.264647718964	370.868869159004	7	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=1063.5936&mass_max=1063.5996	18670.3789221787	13013.5351196289	16244.2505138978	13399.0580946702	13977.7774473741	9993.9535573859
2054	M2144T1346	1.3006847211401	-1.80419072769981	0.167400103987694	2143.60328693942	2143.59794822293	2143.60736944091	1346.49054931551	1344.75676202193	1347.68288821453	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=2142.6003&mass_max=2142.6063	20424.0682670653	18656.3476409912	16556.0888840332	18389.8668211059	12815.1873550415	11569.7273583985
2055	M1505T1049	2.06566419477302	2.02010232598369	0.167525434326379	1505.04314833859	1505.04135647164	1505.04494020553	1049.20694758357	1047.90852970499	1050.50536546216	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=1504.0401&mass_max=1504.0461	1972.81685659741	1917.71779644792	2762.14724869216	2828.82189465137	6713.83640147777	4199.54850750446
2056	M486T301	1.91644659433923	1.68878865519394	0.167587222923468	486.317957244374	486.31795452529	486.325781921617	300.616028192348	290.32913809875	308.796940695048	3	1	2	http://metlin.scripps.edu/metabo_list.php?mass_min=485.315&mass_max=485.321	33743.0076164176	7202.46465156556	23534.9989452964	49300.1019203536	23735.6017636718	50537.6757740533
2057	M825T2544	3.86214919839852	2.12246462717311	0.167602852676914	824.562733055045	824.560161917801	824.565304192289	2544.40883627575	2541.21000664874	2547.60766590276	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=823.5597&mass_max=823.5657	31361.284174093	27514.7233311217	28823.3893705829	181548.021831101	112107.328775156	45052.804737639
2058	M1580T1028	7.34375478295949	-2.05507624402024	0.167656670578349	1580.19894593735	1580.08581870785	1580.21418705157	1028.00910445239	1023.97445870467	1033.34752088023	4	3	1	http://metlin.scripps.edu/metabo_list.php?mass_min=1579.1959&mass_max=1579.2019	35828.2195777374	27535.6187635306	4561.47424650446	6581.93311366489	1766.49179330584	900.973336198695
2059	M2797T1228	1.49771247372957	-1.77539108943127	0.167667553957516	2796.98162031179	2796.9780866876	2796.98619881810	1228.32644424669	1219.46482313149	1231.79202030328	5	2	3	http://metlin.scripps.edu/metabo_list.php?mass_min=2795.9786&mass_max=2795.9846	19325.8570113774	13909.8515539835	11178.0871627963	7783.59773343173	12525.6187142824	9345.20421525806
2060	M794T906	24.4619058984371	2.12183950259427	0.167781870297395	793.5925747434	793.576919880773	793.604244325968	906.271894255913	904.258344194839	920.353009272258	3	1	2	http://metlin.scripps.edu/metabo_list.php?mass_min=792.5896&mass_max=792.5956	27296.7571325684	55763.14451364	63313.1248393076	2176261.41370084	1087485.11703648	316816.669220813
2061	M620T198	1.99424515315341	-1.83672117084955	0.167869080810895	619.529602783735	619.527153990139	619.532702449172	197.712136788417	184.103227024461	199.478748158290	4	1	3	http://metlin.scripps.edu/metabo_list.php?mass_min=618.5266&mass_max=618.5326	47229.9535576606	45356.8928588444	19003.5191744718	10795.2951478795	25806.4090831888	19354.4882232666
2062	M1731T1363	1.40085179067206	1.95289263922318	0.167919323084700	1731.17840436634	1731.17589775403	1731.17933457289	1363.39712951134	1363.23801019552	1366.03098117530	3	1	2	http://metlin.scripps.edu/metabo_list.php?mass_min=1730.1754&mass_max=1730.1814	4109.28842636719	5108.73759257513	4768.25411756354	5089.16844252861	8216.18578448387	6287.35134705284
2063	M978T334	1.41133728825810	1.77012842561198	0.168054882591983	977.574311425529	977.570220597733	977.57945684011	333.991650685263	329.205868522959	334.633752764330	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=976.5713&mass_max=976.5773	32093.0922442986	21146.3366479492	27936.2290964979	38533.7288677813	47396.2285614014	28636.2755892208
2064	M398T236	1.44777483450347	1.98456165998012	0.168108495412724	398.278581937371	398.278184297151	398.282425695631	235.763262385612	234.362634948533	238.866732767402	3	2	1	http://metlin.scripps.edu/metabo_list.php?mass_min=397.2756&mass_max=397.2816	172247.49541324	120771.854272787	79075.5482558594	182567.95185618	190898.190630348	165243.48680087
2065	M827T1415	1.15050066983309	-1.69356643677399	0.168180568609518	826.546299989184	826.545407376659	826.546839871879	1414.65031977525	1413.33691551179	1415.43454415123	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=825.5433&mass_max=825.5493	136340.302754278	132392.161044546	115779.820149114	114102.286757984	123075.590443303	97035.1259112813
2066	M2167T1327	1.40737729622697	1.91153130830589	0.16821704481146	2166.52556102453	2166.52339851262	2166.53675454174	1326.85464767077	1324.73984544571	1327.93451726709	5	2	3	http://metlin.scripps.edu/metabo_list.php?mass_min=2165.5226&mass_max=2165.5286	4510.95890036003	4135.70576823652	3483.14009334018	4253.71245744976	5769.27799447632	7048.2213776894
2067	M628T411	1.87555270331357	1.78207597851910	0.168230856088682	628.496614145154	628.493647896531	628.498453442411	411.259522347698	396.476505631116	417.033645113357	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=627.4936&mass_max=627.4996	34223.7019037737	18495.322670517	45860.2845279749	55264.3178456333	88539.1435890199	41087.228242885
2068	M1885T1349	1.73034425565206	1.92833086920948	0.168250476971356	1885.31115257072	1885.30848518019	1885.316446571	1349.39409306778	1348.70428203266	1350.86387022237	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=1884.3082&mass_max=1884.3142	6908.17890120281	9321.65680676688	6234.5717837994	17432.4636401367	13263.6412812904	8175.05353858252
2069	M799T419	1.34142832455421	-1.75597648176073	0.168584580928275	799.272482410669	799.270763957334	799.272933993286	419.404968920048	418.695430881436	422.421450258459	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=798.2695&mass_max=798.2755	49880.8753956182	57934.4774989537	44710.6307558143	35644.2549962507	49739.5620439453	28320.3450521573
2070	M270T716	2.10788719488803	-2.04795003192511	0.168680828319095	270.095192436815	270.093035153221	270.097349720409	715.897940929145	712.877175029575	718.918706828715	2	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=269.0922&mass_max=269.0982	19205.3573441103	16624.1461840499	16811.4170815586	1799.44855952424	6406.57072872766	16767.2908288083
2071	M234T143	1.48947060274818	-1.99896613371171	0.168876633618255	234.152404634706	234.098839919049	234.205931708154	143.215704185216	140.949136759901	145.800086661072	4	3	1	http://metlin.scripps.edu/metabo_list.php?mass_min=233.1494&mass_max=233.1554	76860.5023459739	48685.6561738251	49326.3226377517	38971.1436577987	35125.9986728962	43308.6532821208
2072	M516T303	2.6742957552755	2.01944449425764	0.168883776410801	516.345036500675	516.337119642401	516.349699645065	302.5561189742	297.272586371136	304.238714890907	5	2	3	http://metlin.scripps.edu/metabo_list.php?mass_min=515.342&mass_max=515.348	14289.0399029072	7444.08013501285	10617.1517268254	12043.4889469401	33171.5120194336	41299.1934960938
2073	M767T330	1.34006020837557	-2.00443762719229	0.169104360472049	766.532561728249	766.514044127621	766.53365745484	329.800751726579	325.864068287116	339.436451349009	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=765.5296&mass_max=765.5356	73866.1266416577	68862.5645568849	76342.7767265625	62472.5144311523	64436.2230141442	36570.0872790528
2074	M2192T1335	1.34864275843865	1.80804783859954	0.169118584816938	2191.63312480536	2191.5841198816	2191.64816977932	1335.1111171163	1333.47454070532	1338.97312363722	7	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=2190.6301&mass_max=2190.6361	8488.80683103855	8587.2778911134	6476.76493371974	9512.1749376709	8984.00584515386	13268.1993461609
2075	M1336T1276	1.27298427561473	-1.84488903858788	0.169224921051256	1335.89467048327	1335.89360763145	1335.89573333509	1275.88256810516	1273.45137829427	1278.31375791604	2	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=1334.8917&mass_max=1334.8977	11342.0601475766	9812.48095001218	9897.1887623226	8241.3237417031	6179.90990024037	9971.62843399723
2076	M1073T249	1.34069121047753	1.67547650956106	0.169329849957221	1072.77675306021	1072.77524111571	1072.77826500471	249.451236853819	246.134461978609	252.76801172903	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=1071.7738&mass_max=1071.7798	7180.82384606907	6029.90760807703	4354.71663553944	8343.75028641764	9034.8188624426	6171.2727130805
2077	M808T348	1.57361498710472	1.93455883237524	0.169419398867849	808.49532679701	808.490923833578	808.501474944774	348.083254184341	344.006395572977	353.111042878480	3	1	2	http://metlin.scripps.edu/metabo_list.php?mass_min=807.4923&mass_max=807.4983	29261.8407189619	22030.082804261	9674.2334374061	28209.1848874443	33463.0993845912	34264.9740273887
2078	M137T399	1.55600490993718	-2.06367402852733	0.169519425815368	137.007830146158	137.007376890823	137.008155801491	399.413906903394	396.475488939799	419.691291624348	5	2	3	http://metlin.scripps.edu/metabo_list.php?mass_min=136.0048&mass_max=136.0108	522756.685425021	796430.453696793	466478.001563356	377507.151485112	411347.371358079	358741.560743243
2079	M1456T1336	1.24134903942051	-1.67937201000760	0.169592455213947	1455.6086697148	1455.60518028782	1455.61111207412	1335.63995690542	1335.07603790644	1336.55777697698	5	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=1454.6057&mass_max=1454.6117	70786.8561210937	62843.309744568	54231.655252533	55069.507822265	56682.616595705	39584.6995955987
2080	M177T1372	1.19075806493687	-1.93307064265238	0.169625811046938	177.163127820204	177.162888277543	177.163367362865	1372.42560557265	1371.95360378182	1372.89760736349	2	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=176.1601&mass_max=176.1661	8805.98734201278	10132.0410521622	11576.261492615	8755.64372327488	8856.57959944524	8013.71261281162
2081	M907T216	1.52396308568274	1.77856608708353	0.169744093246357	906.674095767547	906.669802520034	906.686668620356	215.937535270246	215.422326397655	220.42960874787	3	1	2	http://metlin.scripps.edu/metabo_list.php?mass_min=905.6711&mass_max=905.6771	8831.04141690835	7164.87900528573	5317.84431354724	14348.7488810221	9933.64790102325	8198.99389215089
2082	M2168T1326	1.41587915827305	1.67368838817037	0.169866839075568	2167.53251806250	2167.53082906843	2167.53412588268	1325.77107538842	1324.79649052409	1326.99855311797	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=2166.5295&mass_max=2166.5355	15724.2951131583	10779.9306152343	8533.97009994508	13391.6617844392	16031.4525780488	20186.7368543451
2083	M1049T355	1.53574791931661	1.84654406962678	0.170178591297667	1048.56422526438	1048.54831255276	1048.58551333450	354.966656768647	353.48659776857	370.911051500583	3	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=1047.5612&mass_max=1047.5672	35168.0178539798	14163.4360404053	20771.2950176359	30410.0989850257	38408.3120834854	38841.7397115
2084	M521T1522	1.84651356862914	1.8425338441126	0.170272553451772	521.340124332187	521.339202034309	521.342845400294	1522.39117154829	1516.16515260391	1523.97190287403	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=520.3371&mass_max=520.3431	11908.664974094	7345.48917606353	14591.0546311732	12898.2511139993	29267.3825996815	20330.0035341324
2085	M699T1632	1.61049258731961	-1.95859654749648	0.170361170709069	698.610951196271	698.610729814865	698.611172577677	1631.67644526596	1628.24890978882	1635.10398074310	2	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=697.608&mass_max=697.614	76578.8656561524	38807.4702685545	63347.8961186364	37455.0595784765	31159.7137157961	42366.3224590558
2086	M943T351	1.41448876985078	-1.6691409545279	0.170483449887138	942.537539738516	942.536700627668	942.54327204713	351.102286063354	341.316808042588	351.511293479233	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=941.5345&mass_max=941.5405	181200.824185497	126797.836292443	126142.06755014	69323.880908966	129835.114164359	107765.129940321
2087	M801T998	5.26262943955118	-2.04302197289956	0.170630611396418	800.548383750578	800.532417847655	800.554396603705	998.049585653449	987.705449344073	1006.23903258601	3	2	1	http://metlin.scripps.edu/metabo_list.php?mass_min=799.5454&mass_max=799.5514	84454.3973669431	84189.0619287323	13249.0580901121	19653.2529439872	7699.73186493485	7210.06384861374
2088	M805T394	3.54944981681263	-1.84529353448910	0.170658328307538	804.599560710485	804.500226796745	804.60254941373	394.472356737637	381.936772754688	402.726040386133	5	2	2	http://metlin.scripps.edu/metabo_list.php?mass_min=803.5966&mass_max=803.6026	47169.4152848677	37776.7786948243	9731.70802216074	17655.9394468689	546.246340942662	8471.77972464427
2089	M923T302	1.77009385471452	-1.77960356587238	0.170851791400350	923.47385530311	923.467211041273	923.47495273942	301.500283430800	300.946211409472	302.274520725740	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=922.4709&mass_max=922.4769	62335.779295807	60231.9710251034	28789.1465221252	40238.330374756	22516.1543647904	22753.3522827148
2090	M827T1052	5.82682423581604	1.93370482942654	0.170965983416834	826.565289230169	826.563696669214	826.566881791123	1051.66770376489	1048.85962506402	1054.47578246576	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=825.5623&mass_max=825.5683	844.063428231409	933.438554088868	9332.23619377804	4056.54492764422	31864.0818040467	28813.8649263694
2091	M982T334	1.61950730605558	-2.03176381826447	0.171014368911775	981.607647363605	981.602385260318	981.613225006002	333.862511322411	321.940993024461	335.56603491703	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=980.6046&mass_max=980.6106	126725.734975467	142642.522513077	136590.874780691	131681.216432542	71563.8295348227	47423.2472544643
2092	M849T321	1.29779948682953	1.69703818139993	0.171022660400431	848.552872772053	848.55110034396	848.554645200145	321.317551354139	320.482437677518	322.152665030761	2	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=847.5499&mass_max=847.5559	14301.1924069931	11770.5327158203	8654.13452685546	17438.1691826394	13803.9711250132	13825.0625254019
2093	M791T1433	3.19732189771752	-2.07509219014625	0.171030550025643	790.55489993301	790.553169332453	790.556630533567	1433.29831239880	1432.89680749017	1433.69981730744	2	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=789.5519&mass_max=789.5579	4439.94792218888	1175.90586058452	2979.95402356828	720.511424156541	913.776195730669	1054.15229367857
2094	M809T1456	1.22002843052232	1.70253549617125	0.171082643192011	808.551146855291	808.551144906727	808.560609905327	1456.06801043924	1454.73532439958	1458.17996055689	3	1	2	http://metlin.scripps.edu/metabo_list.php?mass_min=807.5481&mass_max=807.5541	6789.05166857487	7754.14479799759	8823.48233666447	7898.2335610116	10575.9133350482	10033.8655707725
2095	M217T267	3.30536347371159	2.07770564631161	0.171152747503463	217.108937506516	217.106742747538	217.111132265495	267.395099029483	267.225414263852	267.564783795115	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=216.1059&mass_max=216.1119	10264.5387085682	8052.31945930402	7343.84639689825	24393.3643961588	14192.9943344593	46231.5968474787
2096	M1382T1222	1.59967429963207	-1.72118145068189	0.171152785192543	1381.99185847518	1381.98948030331	1381.99272191001	1221.82510919044	1205.68195451743	1235.13764433983	7	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=1380.9889&mass_max=1380.9949	129303.387293725	124199.303406101	86157.6409251186	44394.9895388183	111289.038792406	56646.9015981159
2097	M482T303	3.68525764752218	2.06578368241984	0.171352824552121	482.367292805684	482.358984225264	482.375575823128	303.256617808324	288.342590131708	305.775057787542	8	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=481.3643&mass_max=481.3703	46380.0305532601	33573.4347985839	27805.3499619141	96044.028179482	224428.652409686	76646.317633789
2098	M871T294	1.25025509874519	1.76789121548906	0.171441190930682	870.587287291398	870.576894700183	870.608343364097	294.359550455619	278.397876154705	297.704829121786	6	3	2	http://metlin.scripps.edu/metabo_list.php?mass_min=869.5843&mass_max=869.5903	11797.8766151656	13377.3842197609	10546.0295715332	16006.7159403992	11967.0592745361	16686.9502494984
2099	M1524T1090	1.28343571629285	-1.98182355029855	0.171547927557537	1524.15140301757	1524.14835311066	1524.15649919384	1089.72305637181	1087.58311320298	1089.87557757346	3	3	0	http://metlin.scripps.edu/metabo_list.php?mass_min=1523.1484&mass_max=1523.1544	11354.4480494813	12289.5274962824	11324.7336991882	6805.54519583819	9285.70843010019	11154.9175698871
2100	M737T1331	1.2935118721683	1.89225980272190	0.171650634040289	736.57936973856	736.577965038365	736.580025939635	1330.76123302025	1330.64482195698	1331.07221654399	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=735.5764&mass_max=735.5824	1350326.09554386	1252833.11023315	1121170.8171056	1964152.46790317	1385244.19536976	1468068.43719856
2101	M721T1051	1.40357224732741	1.66236648756225	0.171779548924185	720.513705547897	720.512926310845	720.514484784949	1050.67531500208	1048.85962506402	1052.49100494015	2	0	2	http://metlin.scripps.edu/metabo_list.php?mass_min=719.5107&mass_max=719.5167	10767.3189421971	6913.67002625733	12929.3130321374	10964.7409196246	15179.311308409	16819.7181423079
2102	M1150T1352	1.8839320592198	1.84788092886239	0.171857189592173	1149.76561039070	1149.76298122972	1149.76933839140	1352.1154337157	1350.75087231208	1353.58482034945	6	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=1148.7626&mass_max=1148.7686	3981.6161268834	7160.79212065666	4545.91682840985	14249.3250531005	8833.1907975626	6473.22271538086
2103	M468T988	3.27451179407551	-1.81145779607700	0.171928690445613	468.37501559082	468.374499965816	468.375531215824	987.585793830321	986.764397903349	988.407189757293	2	2	0	http://metlin.scripps.edu/metabo_list.php?mass_min=467.372&mass_max=467.378	27058.631700273	13828.4474280657	8002.58604104896	10363.165710664	2089.62628143358	2477.57572190564
2104	M526T235	1.63440008794440	1.88214371119415	0.172109404742694	526.366735079604	526.355224185407	526.44244811875	235.323230383413	207.690973108532	248.609599290680	11	3	3	http://metlin.scripps.edu/metabo_list.php?mass_min=525.3637&mass_max=525.3697	9801.64456986861	10071.7723498535	13948.9345031738	11328.2401611328	21588.7898889691	22362.2240899658
